tar,tar_acc,query,hmm_acc,full_e,full_score,full_bias,dom_e,dom_score,dom_bias,acc
RHZ17622.1,-,PTHR12848.orig.30.pir,-,3.2e-14,51.6,0.5,2.5e-08,32.1,0.4,GCA_003546825.1
RHZ15879.1,-,PTHR12848.orig.30.pir,-,4.3e-14,51.2,0.0,3.7e-12,44.8,0.0,GCA_003546825.1
RHZ14281.1,-,PTHR12848.orig.30.pir,-,7.9e-14,50.3,0.6,9.2e-10,36.8,0.1,GCA_003546825.1
RHZ32504.1,-,PTHR12848.orig.30.pir,-,9.5e-14,50.0,1.2,4.1e-09,34.7,0.1,GCA_003546825.1
RHZ21646.1,-,PTHR12848.orig.30.pir,-,1e-13,49.9,0.0,2.9e-07,28.6,0.0,GCA_003546825.1
RHZ14337.1,-,PTHR12848.orig.30.pir,-,1.3e-13,49.5,8.7,1.4e-09,36.3,0.5,GCA_003546825.1
RHZ12441.1,-,PTHR12848.orig.30.pir,-,8e-13,47.0,0.0,1.6e-06,26.1,0.0,GCA_003546825.1
RHZ15827.1,-,PTHR12848.orig.30.pir,-,2.3e-12,45.4,0.0,2.8e-12,45.2,0.0,GCA_003546825.1
RHZ15353.1,-,PTHR12848.orig.30.pir,-,5.6e-12,44.2,1.0,5.4e-09,34.3,0.2,GCA_003546825.1
RHZ28020.1,-,PTHR12848.orig.30.pir,-,6.2e-12,44.0,0.0,7.4e-12,43.8,0.0,GCA_003546825.1
RHZ30849.1,-,PTHR12848.orig.30.pir,-,6.4e-12,44.0,1.1,9.9e-09,33.4,0.2,GCA_003546825.1
RHZ22069.1,-,PTHR12848.orig.30.pir,-,2.7e-11,41.9,0.1,5.3e-11,40.9,0.1,GCA_003546825.1
RHZ28812.1,-,PTHR12848.orig.30.pir,-,2.8e-11,41.8,0.1,7.2e-10,37.2,0.0,GCA_003546825.1
RHZ17897.1,-,PTHR12848.orig.30.pir,-,4.8e-11,41.1,0.9,6.3e-06,24.1,0.7,GCA_003546825.1
RHZ13815.1,-,PTHR12848.orig.30.pir,-,7.1e-11,40.5,1.1,1.3e-10,39.6,1.1,GCA_003546825.1
RHZ20674.1,-,PTHR12848.orig.30.pir,-,1e-10,40.0,13.2,4.6e-07,27.9,1.6,GCA_003546825.1
RHZ19590.1,-,PTHR12848.orig.30.pir,-,1.4e-10,39.5,0.7,3e-09,35.1,0.8,GCA_003546825.1
RHZ21134.1,-,PTHR12848.orig.30.pir,-,2e-10,39.0,0.0,1.1e-06,26.6,0.0,GCA_003546825.1
RHZ19856.1,-,PTHR12848.orig.30.pir,-,2.1e-10,39.0,0.0,2.1e-10,39.0,0.0,GCA_003546825.1
RHZ25732.1,-,PTHR12848.orig.30.pir,-,2.3e-10,38.8,1.0,0.00011,20.1,0.0,GCA_003546825.1
RHZ24770.1,-,PTHR12848.orig.30.pir,-,2.8e-10,38.6,0.2,2e-05,22.5,0.1,GCA_003546825.1
RHZ17056.1,-,PTHR12848.orig.30.pir,-,4.7e-10,37.8,0.0,5.1e-10,37.7,0.0,GCA_003546825.1
RHZ06609.1,-,PTHR12848.orig.30.pir,-,5.3e-10,37.6,0.0,1.1e-09,36.6,0.0,GCA_003546825.1
RHZ03804.1,-,PTHR12848.orig.30.pir,-,6.8e-10,37.3,1.9,2e-09,35.7,1.9,GCA_003546825.1
RHZ14249.1,-,PTHR12848.orig.30.pir,-,7.6e-10,37.1,0.1,8.9e-05,20.3,0.0,GCA_003546825.1
RHZ18911.1,-,PTHR12848.orig.30.pir,-,1e-09,36.7,0.0,0.00031,18.5,0.0,GCA_003546825.1
RHZ16114.1,-,PTHR12848.orig.30.pir,-,1.5e-09,36.1,0.0,3e-09,35.1,0.0,GCA_003546825.1
RHZ20443.1,-,PTHR12848.orig.30.pir,-,1.8e-09,35.9,0.0,2.3e-09,35.5,0.0,GCA_003546825.1
RHZ34733.1,-,PTHR12848.orig.30.pir,-,2.6e-09,35.4,2.6,7.9e-05,20.5,0.1,GCA_003546825.1
RHZ03534.1,-,PTHR12848.orig.30.pir,-,6.1e-09,34.1,0.0,9.1e-09,33.5,0.0,GCA_003546825.1
RHZ03391.1,-,PTHR12848.orig.30.pir,-,6.6e-09,34.0,5.2,9.9e-09,33.4,5.2,GCA_003546825.1
RHZ29533.1,-,PTHR12848.orig.30.pir,-,7.4e-09,33.8,1.4,4.5e-08,31.2,0.4,GCA_003546825.1
RHZ24230.1,-,PTHR12848.orig.30.pir,-,7.6e-09,33.8,7.9,3.2e-08,31.8,7.6,GCA_003546825.1
RHZ31079.1,-,PTHR12848.orig.30.pir,-,1e-08,33.3,0.4,2.6e-08,32.0,0.4,GCA_003546825.1
RHZ13814.1,-,PTHR12848.orig.30.pir,-,1.3e-08,33.0,0.0,2.7e-08,32.0,0.0,GCA_003546825.1
RHZ26071.1,-,PTHR12848.orig.30.pir,-,1.8e-08,32.5,0.0,7.4e-08,30.5,0.0,GCA_003546825.1
RHZ29642.1,-,PTHR12848.orig.30.pir,-,3.9e-08,31.4,7.6,3.3e-06,25.1,2.6,GCA_003546825.1
RHZ29058.1,-,PTHR12848.orig.30.pir,-,3.9e-08,31.4,0.0,0.0041,14.8,0.0,GCA_003546825.1
RHZ18417.1,-,PTHR12848.orig.30.pir,-,4e-08,31.4,0.4,8.2e-08,30.4,0.5,GCA_003546825.1
RHZ24332.1,-,PTHR12848.orig.30.pir,-,7.3e-08,30.5,1.3,9.1e-08,30.2,1.3,GCA_003546825.1
RHZ18433.1,-,PTHR12848.orig.30.pir,-,9e-08,30.2,3.8,2.2e-06,25.6,3.7,GCA_003546825.1
RHZ19624.1,-,PTHR12848.orig.30.pir,-,3e-07,28.5,3.7,3e-07,28.5,3.7,GCA_003546825.1
RHZ34224.1,-,PTHR12848.orig.30.pir,-,3.5e-07,28.3,1.0,4.4e-07,28.0,1.0,GCA_003546825.1
RHZ23908.1,-,PTHR12848.orig.30.pir,-,3.9e-07,28.1,0.1,5.6e-07,27.6,0.1,GCA_003546825.1
RHZ07930.1,-,PTHR12848.orig.30.pir,-,8.4e-07,27.0,0.1,1.4e-06,26.3,0.1,GCA_003546825.1
RHZ29521.1,-,PTHR12848.orig.30.pir,-,1.2e-06,26.5,0.8,1.6e-06,26.1,0.8,GCA_003546825.1
RHZ20986.1,-,PTHR12848.orig.30.pir,-,1.4e-06,26.3,0.0,1.9e-06,25.9,0.0,GCA_003546825.1
RHZ05249.1,-,PTHR12848.orig.30.pir,-,1.5e-06,26.2,39.9,0.021,12.5,0.0,GCA_003546825.1
RHZ04468.1,-,PTHR12848.orig.30.pir,-,1.6e-06,26.1,0.0,0.013,13.1,0.0,GCA_003546825.1
RHZ12538.1,-,PTHR12848.orig.30.pir,-,1.8e-06,25.9,0.6,0.00048,17.9,0.0,GCA_003546825.1
RHZ20206.1,-,PTHR12848.orig.30.pir,-,2.2e-06,25.7,0.1,5e-06,24.5,0.1,GCA_003546825.1
RHZ23897.1,-,PTHR12848.orig.30.pir,-,2.2e-06,25.6,0.1,0.0012,16.6,0.1,GCA_003546825.1
RHZ18795.1,-,PTHR12848.orig.30.pir,-,2.3e-06,25.6,0.0,3.3e-06,25.1,0.0,GCA_003546825.1
RHZ08390.1,-,PTHR12848.orig.30.pir,-,2.3e-06,25.6,0.3,0.00095,16.9,0.1,GCA_003546825.1
RHZ21617.1,-,PTHR12848.orig.30.pir,-,2.4e-06,25.5,0.0,3.3e-06,25.0,0.0,GCA_003546825.1
RHZ13010.1,-,PTHR12848.orig.30.pir,-,8.2e-06,23.8,0.5,0.023,12.4,0.5,GCA_003546825.1
RHZ07706.1,-,PTHR12848.orig.30.pir,-,8.8e-06,23.6,0.0,8.8e-06,23.6,0.0,GCA_003546825.1
RHZ18538.1,-,PTHR12848.orig.30.pir,-,9.1e-06,23.6,0.6,1.6e-05,22.8,0.6,GCA_003546825.1
RHZ27002.1,-,PTHR12848.orig.30.pir,-,1e-05,23.4,0.3,4e-05,21.5,0.1,GCA_003546825.1
RHZ15370.1,-,PTHR12848.orig.30.pir,-,1.1e-05,23.3,0.0,1.3e-05,23.1,0.0,GCA_003546825.1
RHZ25573.1,-,PTHR12848.orig.30.pir,-,1.1e-05,23.3,0.1,1.7e-05,22.7,0.1,GCA_003546825.1
RHZ07940.1,-,PTHR12848.orig.30.pir,-,1.5e-05,22.9,0.0,3.8e-05,21.6,0.0,GCA_003546825.1
RHZ17826.1,-,PTHR12848.orig.30.pir,-,1.6e-05,22.8,0.0,2.6e-05,22.1,0.0,GCA_003546825.1
RHZ16037.1,-,PTHR12848.orig.30.pir,-,2e-05,22.5,0.0,7.3e-05,20.6,0.0,GCA_003546825.1
RHZ29235.1,-,PTHR12848.orig.30.pir,-,2.6e-05,22.1,0.0,0.048,11.3,0.0,GCA_003546825.1
RHZ12873.1,-,PTHR12848.orig.30.pir,-,2.9e-05,21.9,0.2,3.1e-05,21.8,0.2,GCA_003546825.1
RHZ03692.1,-,PTHR12848.orig.30.pir,-,3.2e-05,21.8,2.5,0.00014,19.7,1.5,GCA_003546825.1
RHZ19268.1,-,PTHR12848.orig.30.pir,-,3.9e-05,21.5,14.6,0.00028,18.7,10.9,GCA_003546825.1
RHZ31623.1,-,PTHR12848.orig.30.pir,-,4.4e-05,21.3,8.7,0.00038,18.2,0.0,GCA_003546825.1
RHZ30322.1,-,PTHR12848.orig.30.pir,-,5.4e-05,21.0,0.3,6.4e-05,20.8,0.3,GCA_003546825.1
RHZ29295.1,-,PTHR12848.orig.30.pir,-,5.5e-05,21.0,0.0,5.9e-05,20.9,0.0,GCA_003546825.1
RHZ34528.1,-,PTHR12848.orig.30.pir,-,5.6e-05,21.0,0.0,0.019,12.6,0.0,GCA_003546825.1
RHZ16987.1,-,PTHR12848.orig.30.pir,-,5.7e-05,21.0,0.1,7.3e-05,20.6,0.1,GCA_003546825.1
RHZ16838.1,-,PTHR12848.orig.30.pir,-,6.6e-05,20.8,0.0,8.4e-05,20.4,0.0,GCA_003546825.1
RHZ18071.1,-,PTHR12848.orig.30.pir,-,8.3e-05,20.4,0.0,0.0001,20.1,0.0,GCA_003546825.1
RHZ12977.1,-,PTHR12848.orig.30.pir,-,9.5e-05,20.2,0.0,0.0005,17.8,0.0,GCA_003546825.1
RHZ19656.1,-,PTHR12848.orig.30.pir,-,0.00011,20.1,0.7,0.00014,19.7,0.7,GCA_003546825.1
RHZ16739.1,-,PTHR12848.orig.30.pir,-,0.00012,19.9,0.0,0.00052,17.8,0.0,GCA_003546825.1
RHZ04114.1,-,PTHR12848.orig.30.pir,-,0.00018,19.3,1.4,0.00018,19.3,1.4,GCA_003546825.1
RHZ24480.1,-,PTHR12848.orig.30.pir,-,0.00022,19.0,0.0,0.001,16.8,0.0,GCA_003546825.1
RHZ22593.1,-,PTHR12848.orig.30.pir,-,0.00035,18.3,0.4,0.048,11.3,0.4,GCA_003546825.1
RHZ18074.1,-,PTHR12848.orig.30.pir,-,0.00039,18.2,0.0,0.18,9.4,0.0,GCA_003546825.1
RHZ23369.1,-,PTHR12848.orig.30.pir,-,0.00047,17.9,0.6,0.00064,17.5,0.6,GCA_003546825.1
RHZ09837.1,-,PTHR12848.orig.30.pir,-,0.00051,17.8,0.6,0.00051,17.8,0.6,GCA_003546825.1
RHZ30666.1,-,PTHR12848.orig.30.pir,-,0.0007,17.3,0.5,0.0007,17.3,0.5,GCA_003546825.1
RHZ09604.1,-,PTHR12848.orig.30.pir,-,0.00074,17.3,0.0,0.00096,16.9,0.0,GCA_003546825.1
RHZ03595.1,-,PTHR12848.orig.30.pir,-,0.00081,17.2,0.0,0.0016,16.2,0.0,GCA_003546825.1
RHZ25581.1,-,PTHR12848.orig.30.pir,-,0.00099,16.9,0.8,0.0012,16.6,0.4,GCA_003546825.1
RHZ22418.1,-,PTHR12848.orig.30.pir,-,0.0011,16.8,0.0,0.0026,15.5,0.0,GCA_003546825.1
RHZ24674.1,-,PTHR12848.orig.30.pir,-,0.0012,16.6,0.0,0.0014,16.3,0.0,GCA_003546825.1
RHZ15608.1,-,PTHR12848.orig.30.pir,-,0.0014,16.4,0.0,0.0032,15.2,0.0,GCA_003546825.1
RHZ22669.1,-,PTHR12848.orig.30.pir,-,0.0018,16.0,0.1,0.01,13.5,0.2,GCA_003546825.1
RHZ17961.1,-,PTHR12848.orig.30.pir,-,0.0028,15.4,0.1,0.003,15.3,0.1,GCA_003546825.1
RHZ18534.1,-,PTHR12848.orig.30.pir,-,0.0029,15.3,0.0,0.0043,14.7,0.0,GCA_003546825.1
RHZ25502.1,-,PTHR12848.orig.30.pir,-,0.0032,15.2,0.1,0.0058,14.3,0.1,GCA_003546825.1
RHZ32064.1,-,PTHR12848.orig.30.pir,-,0.0033,15.1,1.1,0.0043,14.7,1.1,GCA_003546825.1
RHZ24990.1,-,PTHR12848.orig.30.pir,-,0.0041,14.8,0.3,0.0041,14.8,0.3,GCA_003546825.1
RHZ30470.1,-,PTHR12848.orig.30.pir,-,0.0042,14.8,0.1,0.01,13.5,0.0,GCA_003546825.1
RHZ19598.1,-,PTHR12848.orig.30.pir,-,0.0045,14.7,0.0,0.018,12.7,0.0,GCA_003546825.1
RHZ06159.1,-,PTHR12848.orig.30.pir,-,0.0069,14.1,0.0,0.0077,13.9,0.0,GCA_003546825.1
RHZ32646.1,-,PTHR12848.orig.30.pir,-,0.0091,13.7,4.7,0.014,13.1,4.7,GCA_003546825.1
RHZ16489.1,-,PTHR12848.orig.30.pir,-,0.013,13.2,0.0,0.015,12.9,0.0,GCA_003546825.1
RHZ18396.1,-,PTHR12848.orig.30.pir,-,0.014,13.1,1.1,0.019,12.6,1.1,GCA_003546825.1
RHZ17890.1,-,PTHR12848.orig.30.pir,-,0.015,12.9,0.2,0.018,12.6,0.2,GCA_003546825.1
RHZ17431.1,-,PTHR12848.orig.30.pir,-,0.019,12.6,0.1,0.031,11.9,0.1,GCA_003546825.1
RHZ27257.1,-,PTHR12848.orig.30.pir,-,0.03,12.0,0.0,0.049,11.2,0.0,GCA_003546825.1
RHZ22413.1,-,PTHR12848.orig.30.pir,-,0.03,12.0,0.0,0.049,11.3,0.0,GCA_003546825.1
RHZ11020.1,-,PTHR12848.orig.30.pir,-,0.035,11.7,5.4,0.045,11.4,0.6,GCA_003546825.1
RHZ11836.1,-,PTHR12848.orig.30.pir,-,0.041,11.5,0.1,0.048,11.3,0.1,GCA_003546825.1
RHZ22999.1,-,PTHR12848.orig.30.pir,-,0.049,11.2,0.8,0.056,11.0,0.7,GCA_003546825.1
RHZ20735.1,-,PTHR12848.orig.30.pir,-,0.077,10.6,0.0,0.082,10.5,0.0,GCA_003546825.1
RHZ15960.1,-,PTHR12848.orig.30.pir,-,0.079,10.6,0.0,0.089,10.4,0.0,GCA_003546825.1
RHZ23631.1,-,PTHR12848.orig.30.pir,-,0.35,8.4,5.3,0.63,7.6,5.2,GCA_003546825.1
RHZ23993.1,-,PTHR12848.orig.30.pir,-,0.7,7.4,16.4,0.74,7.3,16.4,GCA_003546825.1
RLO03639.1,-,PTHR12848.orig.30.pir,-,4.9e-275,915.8,12.4,5.1e-205,683.9,11.4,GCA_003666305.1
RLO08724.1,-,PTHR12848.orig.30.pir,-,2.2e-128,430.0,8.9,1.7e-64,218.4,1.7,GCA_003666305.1
RLO01169.1,-,PTHR12848.orig.30.pir,-,2.5e-17,62.1,7.9,1.5e-12,46.2,6.9,GCA_003666305.1
RLO00980.1,-,PTHR12848.orig.30.pir,-,8.2e-17,60.4,6.0,9.1e-08,30.4,4.2,GCA_003666305.1
RLO13189.1,-,PTHR12848.orig.30.pir,-,2.4e-16,58.9,4.1,1.5e-09,36.3,4.7,GCA_003666305.1
RLO08983.1,-,PTHR12848.orig.30.pir,-,1.2e-15,56.6,0.3,2.4e-11,42.3,0.0,GCA_003666305.1
RLO03091.1,-,PTHR12848.orig.30.pir,-,2e-15,55.8,6.7,2.3e-09,35.7,0.1,GCA_003666305.1
RLO04054.1,-,PTHR12848.orig.30.pir,-,2.4e-15,55.5,6.0,1.4e-12,46.3,2.5,GCA_003666305.1
RLN74401.1,-,PTHR12848.orig.30.pir,-,1e-14,53.4,0.0,7e-10,37.4,0.0,GCA_003666305.1
RLO00301.1,-,PTHR12848.orig.30.pir,-,5.1e-14,51.1,0.0,4.3e-11,41.4,0.0,GCA_003666305.1
RLO12893.1,-,PTHR12848.orig.30.pir,-,6.2e-14,50.9,11.3,4.2e-05,21.6,2.4,GCA_003666305.1
RLO00604.1,-,PTHR12848.orig.30.pir,-,1.5e-13,49.6,1.2,8.2e-09,33.9,0.1,GCA_003666305.1
RLN99150.1,-,PTHR12848.orig.30.pir,-,3.6e-13,48.3,1.0,8.3e-10,37.2,0.2,GCA_003666305.1
RLO04210.1,-,PTHR12848.orig.30.pir,-,8.5e-13,47.1,0.1,8.5e-09,33.8,0.0,GCA_003666305.1
RLO01822.1,-,PTHR12848.orig.30.pir,-,2.6e-12,45.5,0.1,3.4e-09,35.2,0.1,GCA_003666305.1
RLO11272.1,-,PTHR12848.orig.30.pir,-,6.6e-12,44.1,1.0,1.2e-08,33.4,0.2,GCA_003666305.1
RLO13136.1,-,PTHR12848.orig.30.pir,-,2.3e-11,42.3,0.2,3e-05,22.1,0.0,GCA_003666305.1
RLO12591.1,-,PTHR12848.orig.30.pir,-,5e-11,41.2,0.0,6e-11,41.0,0.0,GCA_003666305.1
RLO11077.1,-,PTHR12848.orig.30.pir,-,8.1e-11,40.5,1.1,1.5e-10,39.6,1.1,GCA_003666305.1
RLO01907.1,-,PTHR12848.orig.30.pir,-,8.8e-11,40.4,0.0,1.4e-10,39.8,0.0,GCA_003666305.1
RLO04996.1,-,PTHR12848.orig.30.pir,-,1.2e-10,39.9,0.7,0.00013,20.0,0.0,GCA_003666305.1
RLO05716.1,-,PTHR12848.orig.30.pir,-,1.7e-10,39.5,0.7,1.9e-09,36.0,0.7,GCA_003666305.1
RLN99296.1,-,PTHR12848.orig.30.pir,-,3.2e-10,38.6,0.4,2.9e-09,35.4,0.3,GCA_003666305.1
RLO11026.1,-,PTHR12848.orig.30.pir,-,3.7e-10,38.3,0.0,1.3e-06,26.6,0.0,GCA_003666305.1
RLO10911.1,-,PTHR12848.orig.30.pir,-,6.5e-10,37.5,0.3,1.2e-05,23.5,0.0,GCA_003666305.1
RLO02053.1,-,PTHR12848.orig.30.pir,-,7.3e-10,37.4,0.0,1.2e-09,36.6,0.0,GCA_003666305.1
RLO01936.1,-,PTHR12848.orig.30.pir,-,7.7e-10,37.3,1.9,2.2e-09,35.7,1.9,GCA_003666305.1
RLO11845.1,-,PTHR12848.orig.30.pir,-,8.3e-10,37.2,0.0,1.2e-09,36.6,0.0,GCA_003666305.1
RLO09096.1,-,PTHR12848.orig.30.pir,-,1.2e-09,36.7,0.0,1.7e-05,22.9,0.0,GCA_003666305.1
RLO04229.1,-,PTHR12848.orig.30.pir,-,1.3e-09,36.5,0.0,4.2e-09,34.8,0.0,GCA_003666305.1
RLO11947.1,-,PTHR12848.orig.30.pir,-,1.4e-09,36.4,2.5,2.1e-09,35.9,2.0,GCA_003666305.1
RLO09154.1,-,PTHR12848.orig.30.pir,-,2.3e-09,35.7,0.1,0.0001,20.3,0.0,GCA_003666305.1
RLO00815.1,-,PTHR12848.orig.30.pir,-,5.1e-09,34.6,4.3,2.1e-07,29.2,4.1,GCA_003666305.1
RLO08443.1,-,PTHR12848.orig.30.pir,-,9.1e-09,33.7,0.0,0.0044,14.9,0.0,GCA_003666305.1
RLO11078.1,-,PTHR12848.orig.30.pir,-,1.6e-08,33.0,0.0,3.5e-08,31.8,0.0,GCA_003666305.1
RLO10515.1,-,PTHR12848.orig.30.pir,-,1.6e-08,32.9,0.8,1.8e-08,32.7,0.8,GCA_003666305.1
RLO06325.1,-,PTHR12848.orig.30.pir,-,2.2e-08,32.5,5.3,4.7e-07,28.0,5.1,GCA_003666305.1
RLO00877.1,-,PTHR12848.orig.30.pir,-,4.8e-08,31.3,0.2,0.0058,14.5,0.1,GCA_003666305.1
RLO13594.1,-,PTHR12848.orig.30.pir,-,5.1e-08,31.3,0.2,5.1e-08,31.3,0.2,GCA_003666305.1
RLO02324.1,-,PTHR12848.orig.30.pir,-,9.6e-08,30.3,0.1,1.2e-07,30.1,0.1,GCA_003666305.1
RLO03702.1,-,PTHR12848.orig.30.pir,-,1e-07,30.2,10.5,0.00058,17.8,0.3,GCA_003666305.1
RLO00636.1,-,PTHR12848.orig.30.pir,-,1.2e-07,30.1,0.1,1.4e-07,29.8,0.1,GCA_003666305.1
RLO01360.1,-,PTHR12848.orig.30.pir,-,1.5e-07,29.7,0.1,2.3e-07,29.1,0.1,GCA_003666305.1
RLO11803.1,-,PTHR12848.orig.30.pir,-,2.4e-07,29.0,0.0,0.00061,17.8,0.0,GCA_003666305.1
RLO07767.1,-,PTHR12848.orig.30.pir,-,2.5e-07,29.0,1.3,4.6e-07,28.1,1.3,GCA_003666305.1
RLO00721.1,-,PTHR12848.orig.30.pir,-,4.2e-07,28.2,0.2,1.3e-06,26.6,0.2,GCA_003666305.1
RLO00592.1,-,PTHR12848.orig.30.pir,-,4.9e-07,28.0,0.0,8.1e-07,27.3,0.0,GCA_003666305.1
RLN99293.1,-,PTHR12848.orig.30.pir,-,5e-07,28.0,0.0,6.2e-07,27.7,0.0,GCA_003666305.1
RLO00478.1,-,PTHR12848.orig.30.pir,-,7e-07,27.5,2.3,1.2e-06,26.7,1.4,GCA_003666305.1
RLO13431.1,-,PTHR12848.orig.30.pir,-,9.9e-07,27.0,0.3,1.2e-06,26.7,0.3,GCA_003666305.1
RLO12226.1,-,PTHR12848.orig.30.pir,-,1.2e-06,26.7,0.0,0.00011,20.2,0.0,GCA_003666305.1
RLN95024.1,-,PTHR12848.orig.30.pir,-,1.6e-06,26.3,0.1,4.3e-06,24.9,0.1,GCA_003666305.1
RLO12546.1,-,PTHR12848.orig.30.pir,-,2e-06,26.0,0.1,2.8e-06,25.5,0.1,GCA_003666305.1
RLN94743.1,-,PTHR12848.orig.30.pir,-,2.2e-06,25.9,0.4,0.0011,16.8,0.2,GCA_003666305.1
RLO00088.1,-,PTHR12848.orig.30.pir,-,1e-05,23.7,0.1,0.00016,19.6,0.0,GCA_003666305.1
RLO11784.1,-,PTHR12848.orig.30.pir,-,1e-05,23.7,0.0,1e-05,23.7,0.0,GCA_003666305.1
RLO00705.1,-,PTHR12848.orig.30.pir,-,2.3e-05,22.5,0.0,2.7e-05,22.2,0.0,GCA_003666305.1
RLN78220.1,-,PTHR12848.orig.30.pir,-,2.6e-05,22.3,0.0,3.6e-05,21.8,0.0,GCA_003666305.1
RLO02311.1,-,PTHR12848.orig.30.pir,-,2.7e-05,22.2,0.1,2.9e-05,22.1,0.1,GCA_003666305.1
RLO00404.1,-,PTHR12848.orig.30.pir,-,3.3e-05,21.9,0.2,3.5e-05,21.9,0.2,GCA_003666305.1
RLO11514.1,-,PTHR12848.orig.30.pir,-,3.5e-05,21.9,0.3,4.1e-05,21.6,0.3,GCA_003666305.1
RLO05750.1,-,PTHR12848.orig.30.pir,-,4.9e-05,21.4,0.0,5.1e-05,21.3,0.0,GCA_003666305.1
RLN98906.1,-,PTHR12848.orig.30.pir,-,5.4e-05,21.2,1.8,0.00016,19.7,1.6,GCA_003666305.1
RLO06678.1,-,PTHR12848.orig.30.pir,-,9.8e-05,20.4,41.8,0.021,12.6,0.0,GCA_003666305.1
RLO01342.1,-,PTHR12848.orig.30.pir,-,0.00012,20.1,0.0,0.19,9.5,0.0,GCA_003666305.1
RLO04334.1,-,PTHR12848.orig.30.pir,-,0.00015,19.7,0.2,0.093,10.5,0.0,GCA_003666305.1
RLO11103.1,-,PTHR12848.orig.30.pir,-,0.00016,19.6,0.4,0.00025,19.0,0.4,GCA_003666305.1
RLO08566.1,-,PTHR12848.orig.30.pir,-,0.00018,19.5,0.6,0.00023,19.1,0.6,GCA_003666305.1
RLO12756.1,-,PTHR12848.orig.30.pir,-,0.00019,19.5,0.2,0.00021,19.3,0.2,GCA_003666305.1
RLO12380.1,-,PTHR12848.orig.30.pir,-,0.00022,19.2,0.0,0.14,9.9,0.0,GCA_003666305.1
RLO12196.1,-,PTHR12848.orig.30.pir,-,0.00028,18.9,0.2,0.00035,18.5,0.2,GCA_003666305.1
RLO08058.1,-,PTHR12848.orig.30.pir,-,0.00039,18.4,0.7,0.00039,18.4,0.7,GCA_003666305.1
RLO03085.1,-,PTHR12848.orig.30.pir,-,0.00044,18.2,0.0,0.25,9.1,0.0,GCA_003666305.1
RLO12548.1,-,PTHR12848.orig.30.pir,-,0.00051,18.0,0.3,0.00058,17.8,0.3,GCA_003666305.1
RLO12566.1,-,PTHR12848.orig.30.pir,-,0.00054,17.9,1.4,0.0006,17.8,1.4,GCA_003666305.1
RLO08604.1,-,PTHR12848.orig.30.pir,-,0.00055,17.9,0.0,0.0024,15.8,0.0,GCA_003666305.1
RLO09447.1,-,PTHR12848.orig.30.pir,-,0.00072,17.5,0.1,0.001,17.0,0.1,GCA_003666305.1
RLO02142.1,-,PTHR12848.orig.30.pir,-,0.00078,17.4,0.0,0.00093,17.1,0.0,GCA_003666305.1
RLO08521.1,-,PTHR12848.orig.30.pir,-,0.00086,17.3,0.3,0.0011,16.9,0.3,GCA_003666305.1
RLO02144.1,-,PTHR12848.orig.30.pir,-,0.00091,17.2,0.1,0.00093,17.1,0.1,GCA_003666305.1
RLO07440.1,-,PTHR12848.orig.30.pir,-,0.00095,17.1,0.5,0.00095,17.1,0.5,GCA_003666305.1
RLO02693.1,-,PTHR12848.orig.30.pir,-,0.001,17.0,0.2,0.0011,17.0,0.2,GCA_003666305.1
RLO13356.1,-,PTHR12848.orig.30.pir,-,0.0013,16.6,1.4,0.016,13.0,1.3,GCA_003666305.1
RLO01562.1,-,PTHR12848.orig.30.pir,-,0.0015,16.5,0.0,0.0017,16.3,0.0,GCA_003666305.1
RLO08951.1,-,PTHR12848.orig.30.pir,-,0.0021,15.9,0.3,0.0058,14.5,0.0,GCA_003666305.1
RLO00690.1,-,PTHR12848.orig.30.pir,-,0.0023,15.8,0.0,0.0064,14.4,0.0,GCA_003666305.1
RLN99697.1,-,PTHR12848.orig.30.pir,-,0.0028,15.6,0.6,0.0032,15.4,0.6,GCA_003666305.1
RLO03366.1,-,PTHR12848.orig.30.pir,-,0.0028,15.5,0.0,0.0039,15.1,0.0,GCA_003666305.1
RLO12961.1,-,PTHR12848.orig.30.pir,-,0.0035,15.2,1.1,0.005,14.7,1.1,GCA_003666305.1
RLO01607.1,-,PTHR12848.orig.30.pir,-,0.0038,15.1,6.3,0.0076,14.1,0.4,GCA_003666305.1
RLO03465.1,-,PTHR12848.orig.30.pir,-,0.0042,15.0,0.0,0.037,11.8,0.0,GCA_003666305.1
RLO07997.1,-,PTHR12848.orig.30.pir,-,0.0042,15.0,2.2,0.0048,14.8,2.2,GCA_003666305.1
RLO03561.1,-,PTHR12848.orig.30.pir,-,0.0057,14.5,0.2,0.0064,14.4,0.2,GCA_003666305.1
RLO13088.1,-,PTHR12848.orig.30.pir,-,0.0057,14.5,0.0,0.0071,14.2,0.0,GCA_003666305.1
RLO06786.1,-,PTHR12848.orig.30.pir,-,0.0071,14.2,0.0,1.1,6.9,0.0,GCA_003666305.1
RLO04657.1,-,PTHR12848.orig.30.pir,-,0.0073,14.2,0.0,0.5,8.1,0.0,GCA_003666305.1
RLN97744.1,-,PTHR12848.orig.30.pir,-,0.0074,14.2,0.0,0.0077,14.1,0.0,GCA_003666305.1
RLO12784.1,-,PTHR12848.orig.30.pir,-,0.0084,14.0,0.2,0.0091,13.9,0.2,GCA_003666305.1
RLO06411.1,-,PTHR12848.orig.30.pir,-,0.011,13.6,0.0,0.011,13.6,0.0,GCA_003666305.1
