tar,tar_acc,query,hmm_acc,full_e,full_score,full_bias,dom_e,dom_score,dom_bias,acc
KAF3343112.1,-,TCO89,PF10452.14,0.35,9.1,10.0,0.078,11.3,6.6,GCA_011066485.2
KAF3135536.1,-,TCO89,PF10452.14,0.02,13.7,9.1,0.37,9.5,0.3,GCA_011066565.1
KAF3095837.1,-,TCO89,PF10452.14,0.011,14.5,8.1,0.37,9.5,0.3,GCA_011066575.1
KAF3101349.1,-,TCO89,PF10452.14,5.5e-06,25.5,10.6,4.9e-05,22.3,0.0,GCA_011066585.1
KAF3132492.1,-,TCO89,PF10452.14,0.0095,14.5,8.6,0.31,9.5,0.3,GCA_011066595.1
KAF3103666.1,-,TCO89,PF10452.14,0.011,14.5,8.1,0.38,9.5,0.3,GCA_011066605.1
KAF3142585.1,-,TCO89,PF10452.14,0.019,13.7,8.6,0.36,9.5,0.3,GCA_011066695.1
KAF3172878.1,-,TCO89,PF10452.14,4.8e-06,25.6,9.6,5.6e-05,22.1,0.0,GCA_011066715.1
KAF3250141.1,-,TCO89,PF10452.14,4.8e-06,25.6,9.6,5.6e-05,22.1,0.0,GCA_011066735.1
KAF3244864.1,-,TCO89,PF10452.14,5.2e-06,25.6,9.6,6e-05,22.1,0.0,GCA_011066745.1
KAF3186904.1,-,TCO89,PF10452.14,4.9e-06,25.6,9.6,5.7e-05,22.1,0.0,GCA_011066795.1
KAF3277333.1,-,TCO89,PF10452.14,4.7e-09,35.5,0.8,2.4e-05,23.2,0.0,GCA_011066845.1
KAF3190226.1,-,TCO89,PF10452.14,4.1e-06,25.7,9.5,4.7e-05,22.2,0.0,GCA_011066875.1
KAF3227631.1,-,TCO89,PF10452.14,4.1e-06,25.7,9.5,4.7e-05,22.2,0.0,GCA_011066885.1
KAF3216384.1,-,TCO89,PF10452.14,4.1e-06,25.7,9.5,4.7e-05,22.2,0.0,GCA_011066905.1
KAF3224154.1,-,TCO89,PF10452.14,0.011,14.3,7.6,0.33,9.5,0.3,GCA_011066925.1
KAF3238897.1,-,TCO89,PF10452.14,4.1e-06,25.7,9.5,4.7e-05,22.2,0.0,GCA_011066985.1
KAF3292912.1,-,TCO89,PF10452.14,4.9e-06,25.6,9.6,5.6e-05,22.1,0.0,GCA_011067015.1
KAF3318390.1,-,TCO89,PF10452.14,0.008,14.9,7.0,0.34,9.5,0.3,GCA_011068445.1
QPG73678.1,-,TCO89,PF10452.14,6e-12,43.6,22.9,6e-12,43.6,22.9,GCA_011074865.2
QOU19571.1,-,TCO89,PF10452.14,6.9e-13,46.8,40.4,1.7e-12,45.5,27.7,GCA_011074885.2
KAF4781372.1,-,TCO89,PF10452.14,2.3e-05,23.4,0.5,0.0013,17.5,0.1,GCA_011075155.1
KAF3492322.1,-,TCO89,PF10452.14,0.017,13.0,0.1,0.017,13.0,0.1,GCA_011692745.1
KAG1196061.1,-,TCO89,PF10452.14,1.9e-05,23.1,11.0,1.9e-05,23.1,11.0,GCA_011762625.1
KAG1179752.1,-,TCO89,PF10452.14,1.9e-05,23.1,11.0,1.9e-05,23.1,11.0,GCA_011762635.1
KAG1207882.1,-,TCO89,PF10452.14,1.9e-05,23.1,11.0,1.9e-05,23.1,11.0,GCA_011763475.1
KAG1228873.1,-,TCO89,PF10452.14,2e-05,23.1,11.0,2e-05,23.1,11.0,GCA_011763565.1
KAG1471079.1,-,TCO89,PF10452.14,2.2e-12,46.7,9.8,3e-12,46.2,9.8,GCA_011763605.1
KAG1471177.1,-,TCO89,PF10452.14,5.4e-10,38.8,4.2,9.5e-10,38.0,4.2,GCA_011763605.1
KAG1118893.1,-,TCO89,PF10452.14,9.2e-08,32.4,12.0,9.2e-08,32.4,12.0,GCA_011763645.1
KAG1106509.1,-,TCO89,PF10452.14,1.6e-07,31.6,6.5,1.9e-07,31.4,5.6,GCA_011763645.1
KAG1086085.1,-,TCO89,PF10452.14,1e-06,28.9,17.6,2.1e-06,27.9,17.6,GCA_011763645.1
KAG1060972.1,-,TCO89,PF10452.14,7.8e-05,22.7,2.2,8.9e-05,22.5,0.0,GCA_011763645.1
KAG1260882.1,-,TCO89,PF10452.14,4.4e-05,23.1,11.0,4.4e-05,23.1,11.0,GCA_011764045.1
KAF3801728.1,-,TCO89,PF10452.14,0.0001,21.4,0.4,0.0001,21.4,0.4,GCA_011800055.1
KAF9875947.1,-,TCO89,PF10452.14,0.00076,18.3,0.3,0.00076,18.3,0.3,GCA_011947395.2
KAH0440196.1,-,TCO89,PF10452.14,0.0002,20.4,0.1,0.0002,20.4,0.1,GCA_011947485.2
KAG0903570.1,-,TCO89,PF10452.14,4.9e-06,25.7,12.4,4.9e-06,25.7,12.4,GCA_011950985.2
KAF3899889.1,-,TCO89,PF10452.14,0.00018,19.6,14.0,0.025,12.5,0.0,GCA_012182645.1
KAF3901090.1,-,TCO89,PF10452.14,0.00018,19.6,14.0,0.025,12.5,0.0,GCA_012182655.1
KAF3936767.1,-,TCO89,PF10452.14,1.4e-05,23.7,0.0,1.4e-05,23.7,0.0,GCA_012184295.1
KAF3925469.1,-,TCO89,PF10452.14,6.2e-05,21.5,0.1,6.2e-05,21.5,0.1,GCA_012184305.1
KAF3909519.1,-,TCO89,PF10452.14,3.5e-05,22.4,11.5,6.3e-05,21.5,0.0,GCA_012184315.1
KAF3917741.1,-,TCO89,PF10452.14,3.1e-05,22.6,0.1,3.1e-05,22.6,0.1,GCA_012184355.1
KAF3987593.1,-,TCO89,PF10452.14,1.1e-10,39.6,71.5,1.7e-07,29.1,0.6,GCA_012184645.1
KAF3989149.1,-,TCO89,PF10452.14,1.2e-10,39.6,71.5,1.7e-07,29.1,0.6,GCA_012184655.1
KAF4002087.1,-,TCO89,PF10452.14,1.6e-55,188.1,9.4,1.6e-55,188.1,9.4,GCA_012275245.1
KAF4002088.1,-,TCO89,PF10452.14,3.4e-53,180.4,43.8,6.9e-53,179.3,43.8,GCA_012275245.1
KAG0161130.1,-,TCO89,PF10452.14,0.05,11.8,19.5,0.51,8.5,11.0,GCA_012295545.2
KAF4293873.1,-,TCO89,PF10452.14,4.9e-06,25.0,0.8,0.046,11.9,0.0,GCA_012656115.1
KAF4283952.1,-,TCO89,PF10452.14,0.00022,19.6,6.6,0.046,11.9,0.0,GCA_012656125.1
KAF4274719.1,-,TCO89,PF10452.14,4e-06,25.3,1.0,0.046,11.9,0.0,GCA_012656165.1
KAF4266733.1,-,TCO89,PF10452.14,5.1e-06,24.9,0.8,0.046,11.9,0.0,GCA_012656185.1
KAF4261562.1,-,TCO89,PF10452.14,5.1e-06,24.9,0.8,0.046,11.9,0.0,GCA_012656215.1
KAF4204509.1,-,TCO89,PF10452.14,4.4e-05,22.0,1.3,0.07,11.4,0.0,GCA_012656335.1
KAF4194779.1,-,TCO89,PF10452.14,4.4e-05,22.0,1.3,0.07,11.4,0.0,GCA_012656375.1
KAF4175395.1,-,TCO89,PF10452.14,4.4e-05,22.0,1.3,0.07,11.4,0.0,GCA_012656395.1
KAF4155667.1,-,TCO89,PF10452.14,4.4e-05,22.0,1.3,0.07,11.4,0.0,GCA_012656435.1
KAF4184593.1,-,TCO89,PF10452.14,4.4e-05,22.0,1.3,0.069,11.4,0.0,GCA_012656445.1
KAF4166329.1,-,TCO89,PF10452.14,4.4e-05,22.0,1.3,0.069,11.4,0.0,GCA_012656455.1
KAF4419239.1,-,TCO89,PF10452.14,9.8e-05,21.6,0.3,9.8e-05,21.6,0.3,GCA_012932255.1
KAI6753328.1,-,TCO89,PF10452.14,0.005,15.7,1.5,0.041,12.7,0.3,GCA_012959185.1
KAF4541900.1,-,TCO89,PF10452.14,4.6e-07,28.9,3.8,4.6e-07,28.9,3.8,GCA_012971845.1
KAF4546603.1,-,TCO89,PF10452.14,0.011,14.4,0.0,0.015,14.1,0.0,GCA_012971845.1
KAF4595513.1,-,TCO89,PF10452.14,6.1e-05,21.1,9.7,0.037,12.0,0.1,GCA_012980515.1
KAF7675636.1,-,TCO89,PF10452.14,3.1e-08,32.6,4.6,3.1e-08,32.6,4.6,GCA_013036055.1
KAF4848252.1,-,TCO89,PF10452.14,0.0001,21.4,0.4,0.0001,21.4,0.4,GCA_013201745.1
KAF4811784.1,-,TCO89,PF10452.14,9.5e-05,21.5,0.2,9.5e-05,21.5,0.2,GCA_013201755.1
KAF4922910.1,-,TCO89,PF10452.14,0.00016,20.7,0.3,0.00016,20.7,0.3,GCA_013201765.1
KAF4826098.1,-,TCO89,PF10452.14,0.00012,21.1,0.3,0.00012,21.1,0.3,GCA_013201785.1
KAF4834830.1,-,TCO89,PF10452.14,0.0001,21.4,0.4,0.0001,21.4,0.4,GCA_013201795.1
KAF4867906.1,-,TCO89,PF10452.14,9.5e-05,21.5,0.2,9.5e-05,21.5,0.2,GCA_013201865.1
KAF4889636.1,-,TCO89,PF10452.14,9.8e-05,21.6,0.3,9.8e-05,21.6,0.3,GCA_013201875.1
KAF4898126.1,-,TCO89,PF10452.14,9.6e-05,21.6,0.3,9.6e-05,21.6,0.3,GCA_013201905.1
KAF4931416.1,-,TCO89,PF10452.14,9.6e-05,21.6,0.3,9.6e-05,21.6,0.3,GCA_013201925.1
KAF4947475.1,-,TCO89,PF10452.14,0.0033,16.3,1.0,0.023,13.4,0.2,GCA_013266175.1
KAF5027638.1,-,TCO89,PF10452.14,8.2e-05,21.8,21.9,0.0052,15.9,0.1,GCA_013266265.1
KAF5130216.1,-,TCO89,PF10452.14,1.9e-07,30.3,2.9,0.011,14.5,0.0,GCA_013305495.1
KAF5114806.1,-,TCO89,PF10452.14,2.7e-12,44.9,6.2,2.7e-12,44.9,6.2,GCA_013305595.1
KAF5093732.1,-,TCO89,PF10452.14,1.4e-11,42.4,10.3,1.4e-11,42.4,10.3,GCA_013305805.1
KAF5231267.1,-,TCO89,PF10452.14,0.0012,17.5,1.5,0.023,13.3,0.3,GCA_013364965.1
KAF5109256.1,-,TCO89,PF10452.14,6.8e-13,46.9,4.5,6.8e-13,46.9,4.5,GCA_013365045.1
KAF5128957.1,-,TCO89,PF10452.14,4.8e-13,47.4,3.9,4.8e-13,47.4,3.9,GCA_013365065.1
KAF5115982.1,-,TCO89,PF10452.14,2.7e-12,44.9,6.2,2.7e-12,44.9,6.2,GCA_013365075.1
KAF5103431.1,-,TCO89,PF10452.14,7.8e-13,46.7,4.7,7.8e-13,46.7,4.7,GCA_013365125.1
KAF5333587.1,-,TCO89,PF10452.14,0.12,11.3,0.0,0.13,11.2,0.0,GCA_013368325.1
QKX58730.1,-,TCO89,PF10452.14,0.00034,19.3,11.7,0.0058,15.3,0.2,GCA_013368755.1
KAF5502784.1,-,TCO89,PF10452.14,0.0001,21.4,0.4,0.0001,21.4,0.4,GCA_013390185.1
KAF5484548.1,-,TCO89,PF10452.14,0.0001,21.4,0.4,0.0001,21.4,0.4,GCA_013390195.1
KAF5483451.1,-,TCO89,PF10452.14,9.5e-05,21.6,0.3,9.5e-05,21.6,0.3,GCA_013390205.1
KAF5604440.1,-,TCO89,PF10452.14,0.023,13.5,0.1,0.023,13.5,0.1,GCA_013395995.1
KAF5569869.1,-,TCO89,PF10452.14,0.0061,15.4,21.5,0.024,13.5,0.1,GCA_013396025.1
KAF5642540.1,-,TCO89,PF10452.14,0.023,13.5,0.1,0.023,13.5,0.1,GCA_013396255.1
QLG73463.1,-,TCO89,PF10452.14,5.8e-119,396.9,42.9,6.9e-119,396.7,42.9,GCA_013402915.1
KAF5854044.1,-,TCO89,PF10452.14,5.3e-07,28.5,0.9,3.5e-05,22.5,0.0,GCA_013416765.1
GFP54771.1,-,TCO89,PF10452.14,3e-05,22.4,16.6,0.0034,15.6,0.1,GCA_013423425.1
QLI67560.1,-,TCO89,PF10452.14,8.4e-07,27.9,4.8,0.011,14.4,0.0,GCA_013426205.1
QLQ79741.1,-,TCO89,PF10452.14,5.5e-120,400.3,39.2,5.5e-120,400.3,39.2,GCA_013694445.1
KAF5982287.1,-,TCO89,PF10452.14,0.0083,15.0,23.1,0.024,13.5,0.1,GCA_013781345.1
KAF6057383.1,-,TCO89,PF10452.14,1.8e-10,39.1,28.0,8.9e-07,26.9,18.2,GCA_014049445.1
KAF6048512.1,-,TCO89,PF10452.14,1.8e-10,39.1,28.0,8.9e-07,26.9,18.2,GCA_014049455.1
KAF6063268.1,-,TCO89,PF10452.14,5.2e-11,41.2,50.5,3.3e-08,32.0,1.4,GCA_014049485.1
KAF6065898.1,-,TCO89,PF10452.14,1.8e-10,39.1,28.0,8.8e-07,26.9,18.2,GCA_014049495.1
KAF6049532.1,-,TCO89,PF10452.14,1.8e-10,39.1,28.0,8.9e-07,26.9,18.2,GCA_014049585.1
KAG0640767.1,-,TCO89,PF10452.14,5.6e-09,35.2,11.7,2e-05,23.5,0.1,GCA_014065205.1
KAG0130879.1,-,TCO89,PF10452.14,4.5e-08,32.1,0.3,3.3e-05,22.7,0.0,GCA_014065215.1
KAG0131027.1,-,TCO89,PF10452.14,0.075,11.6,0.0,0.094,11.3,0.0,GCA_014065215.1
GFP65964.1,-,TCO89,PF10452.14,4.4e-117,390.8,65.5,8.9e-117,389.8,65.5,GCA_014132375.1
GFP71114.1,-,TCO89,PF10452.14,1.3e-117,392.4,64.0,2.8e-117,391.3,64.0,GCA_014132395.1
QLL32864.1,-,TCO89,PF10452.14,7.8e-118,393.1,39.5,7.8e-118,393.1,39.5,GCA_014133895.1
KAF6015045.1,-,TCO89,PF10452.14,2.6e-13,48.3,39.6,4.1e-12,44.3,30.0,GCA_014176175.1
KAF6012132.1,-,TCO89,PF10452.14,2.4e-12,45.1,28.8,2.4e-12,45.1,28.8,GCA_014176185.1
QNG12575.1,-,TCO89,PF10452.14,4.8e-229,760.3,55.1,6.5e-229,759.9,55.1,GCA_014217725.1
KAL0934163.1,-,TCO89,PF10452.14,0.00017,20.7,3.0,0.0027,16.8,0.3,GCA_014235925.2
KAF6826198.1,-,TCO89,PF10452.14,1.2e-05,24.6,0.8,0.00074,18.7,0.3,GCA_014235935.1
KAF6823604.1,-,TCO89,PF10452.14,1.1e-05,24.7,0.8,0.00073,18.7,0.3,GCA_014235945.1
KAF6809927.1,-,TCO89,PF10452.14,2.2e-05,23.7,2.1,0.00072,18.7,0.3,GCA_014235955.1
KAF7116493.1,-,TCO89,PF10452.14,8.3e-05,21.1,9.6,0.0059,15.0,0.1,GCA_014281905.1
KAF7161097.1,-,TCO89,PF10452.14,8.2e-05,21.1,9.6,0.0059,15.0,0.1,GCA_014281935.1
QNP99272.1,-,TCO89,PF10452.14,4.3e-10,37.9,0.2,4.3e-10,37.9,0.2,GCA_014490615.1
KAG6361488.1,-,TCO89,PF10452.14,0.00016,20.8,0.0,0.016,14.2,0.0,GCA_014595645.1
KAF7498958.1,-,TCO89,PF10452.14,4.8e-13,47.4,3.9,4.8e-13,47.4,3.9,GCA_014596635.1
KAF7542210.1,-,TCO89,PF10452.14,0.0094,14.8,20.4,0.03,13.1,0.4,GCA_014621425.1
KAF7535118.1,-,TCO89,PF10452.14,9.4e-07,28.1,4.2,9.4e-07,28.1,4.2,GCA_014621435.1
KAF7538510.1,-,TCO89,PF10452.14,0.16,10.9,0.0,0.18,10.7,0.0,GCA_014621435.1
KAF7581890.1,-,TCO89,PF10452.14,3.4e-11,41.3,13.5,2.4e-08,31.9,1.5,GCA_014636115.1
KAF7719850.1,-,TCO89,PF10452.14,0.025,12.6,0.2,0.025,12.6,0.2,GCA_014839625.1
KAF7734665.1,-,TCO89,PF10452.14,0.025,12.6,0.2,0.025,12.6,0.2,GCA_014839855.1
KAF7727606.1,-,TCO89,PF10452.14,4.2e-11,41.8,0.2,4.2e-11,41.8,0.2,GCA_014839865.1
KAF7732079.1,-,TCO89,PF10452.14,1.6e-08,33.3,27.0,6e-08,31.4,27.0,GCA_014839865.1
KAJ9055156.1,-,TCO89,PF10452.14,1.5e-09,38.9,7.4,2.3e-09,38.3,7.4,GCA_014839935.2
KAJ9055155.1,-,TCO89,PF10452.14,2.1e-09,38.4,9.2,3.6e-09,37.6,9.2,GCA_014839935.2
KAJ9085287.1,-,TCO89,PF10452.14,2.1e-09,38.4,5.5,3.1e-09,37.8,5.5,GCA_014839935.2
KAF7944007.1,-,TCO89,PF10452.14,0.00073,18.2,0.2,0.00073,18.2,0.2,GCA_014898285.1
KAF7919392.1,-,TCO89,PF10452.14,0.00056,18.7,0.0,0.00056,18.7,0.0,GCA_014898295.1
KAF7919141.1,-,TCO89,PF10452.14,0.00077,18.2,0.2,0.00077,18.2,0.2,GCA_014898535.1
KAF8864773.1,-,TCO89,PF10452.14,8.6e-08,32.0,4.2,0.00062,19.3,2.1,GCA_014904845.1
KAF8244103.1,-,TCO89,PF10452.14,2.2e-10,39.9,0.0,2.2e-10,39.9,0.0,GCA_014904905.1
KAF9220758.1,-,TCO89,PF10452.14,0.028,13.0,2.7,0.052,12.1,2.7,GCA_014904945.1
GHM91826.1,-,TCO89,PF10452.14,4.6e-117,390.8,65.5,9.1e-117,389.8,65.5,GCA_014905575.1
KAF7999211.1,-,TCO89,PF10452.14,8.4e-13,47.0,32.9,2.6e-08,32.2,0.4,GCA_014905795.1
KAF8003576.1,-,TCO89,PF10452.14,2.2e-12,45.6,34.7,3.8e-08,31.6,0.5,GCA_014905795.1
KAF8797507.1,-,TCO89,PF10452.14,0.32,10.3,0.0,0.44,9.8,0.0,GCA_015039465.1
KAF8539783.1,-,TCO89,PF10452.14,1e-10,41.0,0.0,1e-10,41.0,0.0,GCA_015178995.1
KAF8419651.1,-,TCO89,PF10452.14,1.5e-10,40.1,0.1,1.5e-10,40.1,0.1,GCA_015179035.1
KAF8470159.1,-,TCO89,PF10452.14,9e-13,48.0,2.3,9e-13,48.0,2.3,GCA_015179045.1
KAG2168120.1,-,TCO89,PF10452.14,8.9e-11,40.9,0.1,8.9e-11,40.9,0.1,GCA_015251385.1
KAF8979011.1,-,TCO89,PF10452.14,7.3e-08,31.3,10.0,7.3e-08,31.3,10.0,GCA_015500005.1
KAF9040798.1,-,TCO89,PF10452.14,0.34,10.0,8.8,0.34,10.0,0.1,GCA_015501605.1
KAF9107544.1,-,TCO89,PF10452.14,1.9e-10,40.0,0.5,1.9e-10,40.0,0.5,GCA_015502445.1
KAF9084637.1,-,TCO89,PF10452.14,2e-10,40.0,0.5,2e-10,40.0,0.5,GCA_015502475.1
KAF9123389.1,-,TCO89,PF10452.14,4.2e-11,42.5,0.3,4.2e-11,42.5,0.3,GCA_015502485.1
KAF9129527.1,-,TCO89,PF10452.14,3.5e-06,25.9,0.1,3.8e-06,25.8,0.1,GCA_015502505.1
KAF9163313.1,-,TCO89,PF10452.14,3.1e-11,42.3,0.1,3.1e-11,42.3,0.1,GCA_015502565.1
KAF9171997.1,-,TCO89,PF10452.14,6.4e-11,41.5,1.7,6.4e-11,41.5,1.7,GCA_015502575.1
KAF9196955.1,-,TCO89,PF10452.14,7.5e-12,44.3,2.9,7.5e-12,44.3,2.9,GCA_015529505.1
KAF9194994.1,-,TCO89,PF10452.14,7e-12,44.4,2.7,7e-12,44.4,2.7,GCA_015529515.1
KAF9184728.1,-,TCO89,PF10452.14,0.78,8.1,6.3,4.2,5.7,0.1,GCA_015529795.1
KAF9247654.1,-,TCO89,PF10452.14,0.012,14.0,0.0,0.014,13.8,0.0,GCA_015533775.1
KAF9278461.1,-,TCO89,PF10452.14,3.5e-08,32.3,10.4,3.5e-08,32.3,10.4,GCA_015679415.1
KAF9296115.1,-,TCO89,PF10452.14,4.7e-11,42.1,3.2,4.7e-11,42.1,3.2,GCA_015679425.1
KAF9321994.1,-,TCO89,PF10452.14,6.9e-11,41.5,3.4,6.9e-11,41.5,3.4,GCA_015679495.1
KAF9333346.1,-,TCO89,PF10452.14,1.2e-06,27.5,0.2,1.2e-06,27.5,0.2,GCA_015679495.1
KAF9314826.1,-,TCO89,PF10452.14,2.1e-07,29.9,2.8,2.1e-07,29.9,2.8,GCA_015679535.1
KAF9351217.1,-,TCO89,PF10452.14,0.008,14.9,0.9,0.011,14.5,0.9,GCA_015679545.1
KAF9399599.1,-,TCO89,PF10452.14,6.3e-11,41.5,1.7,6.3e-11,41.5,1.7,GCA_015679695.1
KAF9544331.1,-,TCO89,PF10452.14,1.8e-11,43.4,0.0,1.8e-11,43.4,0.0,GCA_015680625.1
KAF9576780.1,-,TCO89,PF10452.14,7.1e-12,44.5,3.3,9.6e-12,44.1,3.3,GCA_015680655.1
KAF9576361.1,-,TCO89,PF10452.14,1.9e-08,33.2,7.3,1.9e-08,33.2,7.3,GCA_015680655.1
KAF9566648.1,-,TCO89,PF10452.14,3.6,5.9,16.3,3.9,5.8,16.3,GCA_015680655.1
GES94509.1,-,TCO89,PF10452.14,2.6e-05,24.5,8.1,3.2e-05,24.2,0.0,GCA_015698045.1
KAF9729682.1,-,TCO89,PF10452.14,2.2e-06,26.8,1.4,0.00037,19.4,0.3,GCA_015832175.1
KAF9888192.1,-,TCO89,PF10452.14,3e-07,29.5,0.3,0.0089,14.8,0.1,GCA_015844325.1
KAF9936757.1,-,TCO89,PF10452.14,4.9e-09,35.2,5.2,4.9e-09,35.2,5.2,GCA_015847185.1
KAF9931119.1,-,TCO89,PF10452.14,6.9e-10,38.0,6.5,6.9e-10,38.0,6.5,GCA_015847195.1
KAF9923769.1,-,TCO89,PF10452.14,0.035,12.6,0.4,0.043,12.3,0.4,GCA_015847195.1
KAF9908238.1,-,TCO89,PF10452.14,4.3e-15,55.2,0.3,4.7e-15,55.1,0.3,GCA_015847235.1
KAF9977623.1,-,TCO89,PF10452.14,1.5e-11,43.2,0.0,1.5e-11,43.2,0.0,GCA_015849275.1
KAF9945869.1,-,TCO89,PF10452.14,4e-12,45.4,1.8,4e-12,45.4,1.8,GCA_015849285.1
KAF9946179.1,-,TCO89,PF10452.14,0.0075,14.8,35.6,1.3,7.5,34.2,GCA_015849285.1
KAG0001441.1,-,TCO89,PF10452.14,3.5e-05,22.7,43.4,0.00022,20.1,41.2,GCA_015849295.1
KAF9923228.1,-,TCO89,PF10452.14,3.8e-05,22.6,0.4,5.3e-05,22.1,0.4,GCA_015849295.1
KAF9981228.1,-,TCO89,PF10452.14,2.4e-11,42.7,2.1,2.4e-11,42.7,2.1,GCA_015849325.1
KAF9982816.1,-,TCO89,PF10452.14,4.7e-09,35.2,5.2,4.7e-09,35.2,5.2,GCA_015849325.1
KAG0006364.1,-,TCO89,PF10452.14,1.3e-10,40.4,0.2,1.3e-10,40.4,0.2,GCA_015849335.1
KAG0024429.1,-,TCO89,PF10452.14,1.4e-10,40.4,0.2,1.4e-10,40.4,0.2,GCA_015852335.1
KAG0018715.1,-,TCO89,PF10452.14,0.046,12.3,0.7,2.7,6.4,0.1,GCA_015852335.1
KAG0029186.1,-,TCO89,PF10452.14,8.4e-09,34.5,0.1,1.1e-08,34.1,0.1,GCA_015852385.1
KAG0071617.1,-,TCO89,PF10452.14,3.6e-11,42.4,3.2,3.6e-11,42.4,3.2,GCA_015852395.1
KAG0072883.1,-,TCO89,PF10452.14,1.1e-06,27.7,0.1,1.1e-06,27.7,0.1,GCA_015852415.1
KAG0045861.1,-,TCO89,PF10452.14,2e-08,33.3,5.5,2e-08,33.3,5.5,GCA_015852425.1
XPS73109.1,-,TCO89,PF10452.14,3.2e-05,23.0,1.3,3.2e-05,23.0,1.3,GCA_016097375.2
KAH8637176.1,-,TCO89,PF10452.14,6.3e-08,32.7,4.1,6.3e-08,32.7,4.1,GCA_016097525.1
KAG0166954.1,-,TCO89,PF10452.14,7.5e-13,47.8,1.4,7.7e-13,47.8,0.1,GCA_016097715.1
KAG0168227.1,-,TCO89,PF10452.14,2.3e-09,36.4,31.0,2.3e-09,36.4,31.0,GCA_016097715.1
KAG0166395.1,-,TCO89,PF10452.14,2.4e-09,36.2,1.2,3.1e-09,35.9,1.2,GCA_016097715.1
KAG0176522.1,-,TCO89,PF10452.14,6.7e-13,47.8,1.4,6.9e-13,47.8,0.1,GCA_016097735.1
KAG0180773.1,-,TCO89,PF10452.14,2.6e-12,45.9,23.7,3.4e-12,45.5,23.7,GCA_016097735.1
KAG0183096.1,-,TCO89,PF10452.14,5.8e-08,31.5,7.6,5.8e-08,31.5,7.6,GCA_016097735.1
KAG0186836.1,-,TCO89,PF10452.14,7.7e-13,47.8,1.4,7.9e-13,47.8,0.1,GCA_016097755.1
KAG0190022.1,-,TCO89,PF10452.14,1.5e-11,43.5,20.9,2e-11,43.2,20.9,GCA_016097755.1
KAG0277977.1,-,TCO89,PF10452.14,1.4e-11,43.9,0.2,2.4e-11,43.0,0.2,GCA_016097855.1
KAG0292070.1,-,TCO89,PF10452.14,3.5e-11,42.6,0.2,6.4e-11,41.7,0.2,GCA_016097865.1
KAG0296193.1,-,TCO89,PF10452.14,1.2e-08,33.9,1.9,1.2e-08,33.9,1.9,GCA_016097885.1
KAG0302066.1,-,TCO89,PF10452.14,0.26,9.6,2.5,0.3,9.4,2.5,GCA_016097885.1
KAG0248846.1,-,TCO89,PF10452.14,3.5e-10,39.1,0.0,3.5e-10,39.1,0.0,GCA_016097895.1
KAG0341236.1,-,TCO89,PF10452.14,1.5e-07,30.5,2.8,1.5e-07,30.5,2.8,GCA_016097925.1
KAG0327881.1,-,TCO89,PF10452.14,0.22,9.9,1.8,0.26,9.6,1.8,GCA_016097935.1
KAG0348169.1,-,TCO89,PF10452.14,0.057,11.5,0.1,0.085,10.9,0.1,GCA_016097945.1
KAG0356436.1,-,TCO89,PF10452.14,2.4e-08,32.9,0.1,2.4e-08,32.9,0.1,GCA_016098015.1
KAG0359274.1,-,TCO89,PF10452.14,2.1,6.6,52.9,4.9e+02,-1.2,52.7,GCA_016098015.1
KAG0375641.1,-,TCO89,PF10452.14,8e-14,51.2,0.9,8e-14,51.2,0.9,GCA_016098025.1
KAG0361425.1,-,TCO89,PF10452.14,1.2e-11,44.0,1.1,1.2e-11,44.0,1.1,GCA_016098025.1
KAG0213931.1,-,TCO89,PF10452.14,1.4e-08,33.7,5.0,1.4e-08,33.7,5.0,GCA_016098035.1
KAG0238190.1,-,TCO89,PF10452.14,5.5e-15,54.9,1.5,5.5e-15,54.9,1.5,GCA_016098045.1
KAG0218759.1,-,TCO89,PF10452.14,1.9e-10,40.0,0.5,1.9e-10,40.0,0.5,GCA_016098085.1
KAG0244435.1,-,TCO89,PF10452.14,7.7e-12,44.1,0.5,7.7e-12,44.1,0.5,GCA_016098105.1
KAG0233952.1,-,TCO89,PF10452.14,4.4e-12,44.9,0.3,4.4e-12,44.9,0.3,GCA_016098135.1
KAG0260181.1,-,TCO89,PF10452.14,4.7e-11,41.7,0.1,4.7e-11,41.7,0.1,GCA_016098155.1
KAG0267092.1,-,TCO89,PF10452.14,2.6e-10,39.3,2.3,2.6e-10,39.3,2.3,GCA_016098165.1
KAG0674130.1,-,TCO89,PF10452.14,1.2e-125,419.0,70.4,3.5e-125,417.4,70.4,GCA_016584165.1
KAG0672599.1,-,TCO89,PF10452.14,5.6e-87,291.5,73.4,5.6e-87,291.5,73.4,GCA_016584175.1
KAG0657270.1,-,TCO89,PF10452.14,3.1e-85,285.6,92.7,2.3e-83,279.5,92.7,GCA_016584185.1
KAG0684508.1,-,TCO89,PF10452.14,5.1e-05,20.9,77.5,5.1e-05,20.9,77.5,GCA_016584195.1
KAG0691318.1,-,TCO89,PF10452.14,1.2e-06,26.3,67.0,1.2e-06,26.3,67.0,GCA_016584265.1
KAG0683130.1,-,TCO89,PF10452.14,1.2e-125,419.0,70.4,3.4e-125,417.4,70.4,GCA_016584275.1
KAG1876828.1,-,TCO89,PF10452.14,0.12,11.4,10.3,0.14,11.2,10.3,GCA_016647685.1
KAI5902897.1,-,TCO89,PF10452.14,1.6e-10,39.1,28.0,8.2e-07,26.9,18.2,GCA_016735785.1
